unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,mode,intensity,owner_chunk,chunk_binding_sha256,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes
U-576f0874aba8,F00001,符号说明,1,87,116,30,MODELING,AUTO,MODELING,ROUTED_DOCUMENT_PRIOR,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,2,2,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-576f0874aba8,d22d24f6dd15fbc48420e82f90a11f6bb9147aeb9c6465487b5caa554b926cbf,U-be719e2499b8,U-9f65fd693826,232,54,PENDING,31efebac4cde5bfe9e9bc63b8b61fe564af30af0f26ed8a0ecf3ce8eb54f1adb,,,NOT_RUN,NOT_RUN,
U-9f65fd693826,F00001,问题一的模型建立与求解,1,117,118,2,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-9f65fd693826,ff190c01d4285967d79a7a12f23032f5eb697d0b4f7d9bcca4d68bed3d4ee0df,U-576f0874aba8,U-7214640f1f64,0,1,SKIPPED_PROTECTED,832b0ba59c491e467d876a3c15b2a8f37b951d1bf94c10432408dd45c8009ef1,,,NOT_RUN,NOT_RUN,
U-7214640f1f64,F00001,问题一的模型建立与求解 / 模型建立,1,119,182,64,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,20,20,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-7214640f1f64,cc48b25014db1a687fcceafb36e97264bd43c032c1702288f16cd9484157369e,U-9f65fd693826,U-b6c587f2dc92,990,133,PENDING,9af89c33ba30c35b69fb1efa3e92b346c2f09ba77e280a7f7492bf7e3bec8fe8,,,NOT_RUN,NOT_RUN,
U-b6c587f2dc92,F00001,问题一的模型建立与求解 / 校准与锚点一致性检验,1,183,185,3,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,14,14,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-b6c587f2dc92,1f9a43e25055e44ad2fa1273a295c00ab618394b075a1916be519cacc9ca37d1,U-7214640f1f64,U-fb217707a491,289,16,PENDING,aa9295018c0a3ceb75fa7eabaabbc5ad867a407f3e315853e72e23575e910ce1,,,NOT_RUN,NOT_RUN,
U-fb217707a491,F00001,问题一的模型建立与求解 / 结果与机制解释,1,186,210,25,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,18,18,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-fb217707a491,9df6337c8e5cbd6ee9aea423ea96cc10ca8217783809a442530116d034927cd2,U-b6c587f2dc92,U-d991425f019f,318,36,PENDING,306b022b33c10811f545f281978ca397e5de49d39e299eb89c664e1a794241ec,,,NOT_RUN,NOT_RUN,
U-d991425f019f,F00001,问题二的模型建立与求解,1,211,212,2,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-d991425f019f,e4e30f7a643cd8b58a682b22aeaa2117027627c4a1c1c2204c1880976499bd65,U-fb217707a491,U-f1e62a593777,0,1,SKIPPED_PROTECTED,6553cddc35af650a90095cde44dbd808a011c3f07d63c753ea586bfac237d1c6,,,NOT_RUN,NOT_RUN,
U-f1e62a593777,F00001,问题二的模型建立与求解 / 模型建立,1,213,257,45,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,14,14,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-f1e62a593777,10d62cb00ed38d4f4bd5f3b0e03aba85cddcf3c4d528bd2a4f1b56898c3819cf,U-d991425f019f,U-b1bcaa2c520d,408,51,PENDING,3eea3d106cd7a75894e84a60b5230e1f5fa47a0f356d4df339990995b8eda438,,,NOT_RUN,NOT_RUN,
U-b1bcaa2c520d,F00001,问题二的模型建立与求解 / 情景结果与机制讨论,1,258,283,26,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,26,22,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-b1bcaa2c520d,347cb2fb6e507b759abb0d2a220b5bef510ebfd266c23fe3ced420d655516529,U-f1e62a593777,U-7f480a2afc64,469,42,PENDING,71b951cf66e78a5a677ebfed36f4b0856b7a6e8d48f0b46116815e793358f008,,,NOT_RUN,NOT_RUN,
U-7f480a2afc64,F00001,问题三的模型建立与求解,1,284,285,2,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-7f480a2afc64,e38da1c0e1cec7101d0a7e61c702bf88e84a3e5f47920e0fed5e71a2b39ee5d9,U-b1bcaa2c520d,U-6155380cb66f,0,1,SKIPPED_PROTECTED,94c68e1b7ca2e75940599c49fa54483d4c183f64786528468f0676704ac833c7,,,NOT_RUN,NOT_RUN,
U-6155380cb66f,F00001,问题三的模型建立与求解 / 模型建立,1,286,300,15,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-6155380cb66f,decc56eabeaaaf9d8b6351840b5dbea7225d40a3b1bca4bc331c5697355a3bc7,U-7f480a2afc64,U-89a64dc325a2,57,6,PENDING,8b4a646ba1633f70efb89194429008494d770a7a296f5ca7700ad97cbfa5485a,,,NOT_RUN,NOT_RUN,
U-89a64dc325a2,F00001,问题三的模型建立与求解 / 求解与结果,1,301,329,29,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-89a64dc325a2,f393cdb31a1b7667da84f2dcfa109ad994c79e20172baf4c380da11fa71beb9a,U-6155380cb66f,U-b5465182c7aa,386,59,PENDING,8f222e98d99e095d6e25b79fe61bcc1564d339404666b3f9ec052e83b883beb3,,,NOT_RUN,NOT_RUN,
U-b5465182c7aa,F00001,问题四的模型建立与求解,1,330,331,2,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-b5465182c7aa,3f0c8c87aa26ba46566dbb498e3d2c1f76252b3f39af0ebc1947582958b6c914,U-89a64dc325a2,U-db7b49c17be6,0,1,SKIPPED_PROTECTED,a73a69564531a3633c4f2a117e1899172535a4abcb3409434f15bae9d6d1eac3,,,NOT_RUN,NOT_RUN,
U-db7b49c17be6,F00001,问题四的模型建立与求解 / 模型建立,1,332,333,2,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,10,10,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-db7b49c17be6,c89d46f8ec9db194df9002635823210df2fa827e68db4ef2da112a3120242874,U-b5465182c7aa,U-95084a03a998,148,7,PENDING,2667bd9044ddcbf6ed871cae12bfa99929447de2efbfa7de163487a365a64c11,,,NOT_RUN,NOT_RUN,
U-95084a03a998,F00001,问题四的模型建立与求解 / 求解与结果,1,334,356,23,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-95084a03a998,7044f24e51cd1e2fbdce40e8d73f691b456516377e01d9eeb500d43bb23af53d,U-db7b49c17be6,U-12d30ebf3e5c,424,55,PENDING,72360a8d7fcc7f34eaf3039e43539315855de7547e0482cd349bf9ef821ad660,,,NOT_RUN,NOT_RUN,
U-12d30ebf3e5c,F00001,问题五的模型建立与求解,1,357,358,2,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-12d30ebf3e5c,b11cbf5c259401e493dbf73180cce6c679ca5981869a8845d22a1f4c3675e44f,U-95084a03a998,U-f6353b464560,0,1,SKIPPED_PROTECTED,e4af519f6ab0bdee575447415597d7f1c6fde93b6dbefc3c0ab07b869819b59d,,,NOT_RUN,NOT_RUN,
U-f6353b464560,F00001,问题五的模型建立与求解 / 模型建立,1,359,363,5,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,14,14,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-f6353b464560,ea02e9722f1401ea66ad41e4060f4a9c4c0bac09876f51b6e98cf2f5dd8752b3,U-12d30ebf3e5c,U-11dff3242168,335,6,PENDING,3a4541e4eba0ad7ebdb4a8cb0beb728761a13868cf27660d306c00cb3e948fe2,,,NOT_RUN,NOT_RUN,
U-11dff3242168,F00001,问题五的模型建立与求解 / 求解与结果,1,364,404,41,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,14,14,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-11dff3242168,99bab87853c1ff1d9b1270c502aeafbc5e2feacc5405900fb28c51265940ae6d,U-f6353b464560,U-ba3cabd45d13,447,88,PENDING,1aceb0c9d0f4229675283a31632467a2300efd7aa93430ddaf11624177033148,,,NOT_RUN,NOT_RUN,
U-ba3cabd45d13,F00001,模型的优缺点分析和优化,1,405,406,2,GENERAL,AUTO,MODELING,FALLBACK_GENERAL,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,BALANCED,U-ba3cabd45d13,6b24d4ac4784c220f67221c2c685e8b25ef542eb3a7b7c7e1f9c3c9ae49b2281,U-11dff3242168,U-d7149da6462b,0,1,SKIPPED_PROTECTED,3b124753ebd553ea3ff49331f42e05fd5cb9865a3a77d0b92338ead2c72c956f,,,NOT_RUN,NOT_RUN,
U-d7149da6462b,F00001,模型的优缺点分析和优化 / 问题一模型的分析与改进,1,407,410,4,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,8,8,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-d7149da6462b,513e7efb06a49ba0c6d4dfc0000db27d8e586fbbed86f968a8d53b226042710f,U-ba3cabd45d13,U-ae69c441cf02,472,22,PENDING,07599aab66ea8454dceba315bc6eaee9dda347efdc5bb12e4ea8e59d118a923b,,,NOT_RUN,NOT_RUN,
U-ae69c441cf02,F00001,模型的优缺点分析和优化 / 问题二模型的分析与改进,1,411,415,5,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,16,16,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-ae69c441cf02,f730127352febcfffde79c4bd74e553f893dd32d16006dec2580901b71f152c6,U-d7149da6462b,U-e681006b4335,437,7,PENDING,ebecdc8efd0e3a037b6ad7afc3a9dc970061727a57e4c8fa619c57876f4a5613,,,NOT_RUN,NOT_RUN,
U-e681006b4335,F00001,模型的优缺点分析和优化 / 问题三模型的分析与改进,1,416,420,5,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,4,4,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-e681006b4335,05724da2733b80525365e391cb76e726b3c6113dd84c043575254b41a45640c3,U-ae69c441cf02,U-29bed5d4287a,415,9,PENDING,24391458f9c7aac3947d947e83b5091e2841a55e191c7ebc4dcdbdbab8e72192,,,NOT_RUN,NOT_RUN,
U-29bed5d4287a,F00001,模型的优缺点分析和优化 / 问题四模型的分析与改进,1,421,425,5,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,4,4,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-29bed5d4287a,cd6eb2dd740d2daba5e106e2985ca43fde12a5de6d7629a457b393ebe44a86df,U-e681006b4335,U-3bd50e5e57d9,426,14,PENDING,d61b4dddf0b6f36a600299090371eb7ce7f3119c064e7e113ce503cfd7b72c8d,,,NOT_RUN,NOT_RUN,
U-3bd50e5e57d9,F00001,模型的优缺点分析和优化 / 问题五模型的分析与改进,1,426,430,5,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,16,16,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-3bd50e5e57d9,ab308e49f00991b999f217e4f1f2a5ad04511848290917e1a6d544f3d5bf60c7,U-29bed5d4287a,U-3c07adb6d7bd,553,19,PENDING,fe53ad74914b5e700f550b2efa9c5ce0c868349965394437cea995ec56ad9b9b,,,NOT_RUN,NOT_RUN,
U-3c07adb6d7bd,F00001,参考文献,1,431,438,8,GENERAL,AUTO,MODELING,FALLBACK_GENERAL,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,BALANCED,U-3c07adb6d7bd,a4b83719791a067e88fa3ab58edc2915b905e4a7db90bb6175b911ad47a3a780,U-3bd50e5e57d9,U-04e3b5c61b5f,2,8,PENDING,91e1ea0c368ec6a5457c5bbbb219ca43dd070a0e674b244bf9c6c26bbe2f10c2,,,NOT_RUN,NOT_RUN,
U-04e3b5c61b5f,F00001,问题一完整默认参数附表,1,439,475,37,MODELING,AUTO,MODELING,ROUTED,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,16,16,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,BALANCED,U-04e3b5c61b5f,974441c520e6359371fa1a4c812709b8503601eff4ab0dbed744f5c2982ad395,U-3c07adb6d7bd,U-00f3e84fef05,348,92,PENDING,be33010b823ba26b6467a242abcfc10dec459b43828b965d037f95c5cd426bd9,,,NOT_RUN,NOT_RUN,
U-00f3e84fef05,F00001,主要源代码,1,476,479,4,GENERAL,AUTO,MODELING,FALLBACK_GENERAL,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,BALANCED,U-00f3e84fef05,5af5db716cede939a2fb9bc6f15bb45fae5fb838acda701e98068f4d1ff7ec55,U-04e3b5c61b5f,,0,3,SKIPPED_PROTECTED,02ba8dbf3fad3ac96a5ebd63bbe2dc2a15e1fec624d48f04df765a36cd5cc696,,,NOT_RUN,NOT_RUN,
