unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,mode,intensity,structural_plan_status,owner_chunk,chunk_binding_sha256,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes
U-9f65fd693826,F00001,问题一的模型建立与求解,1,117,118,2,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-9f65fd693826,b9fc5ac8c17838928c6c0ff84d123a71fc45f52484fb4e70423c900e05378b73,U-576f0874aba8,U-7214640f1f64,0,1,SKIPPED_PROTECTED,832b0ba59c491e467d876a3c15b2a8f37b951d1bf94c10432408dd45c8009ef1,,,NOT_RUN,NOT_RUN,
U-7214640f1f64,F00001,问题一的模型建立与求解 / 模型建立,1,119,182,64,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-7214640f1f64,4a11912e97ad83251ab19280b89d30303d09ea8ad809a757438b158fa7ed8f57,U-9f65fd693826,U-b6c587f2dc92,990,133,PENDING,9af89c33ba30c35b69fb1efa3e92b346c2f09ba77e280a7f7492bf7e3bec8fe8,,,NOT_RUN,NOT_RUN,
U-b6c587f2dc92,F00001,问题一的模型建立与求解 / 校准与锚点一致性检验,1,183,185,3,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-b6c587f2dc92,97f7eda8e669c397e84bffdc11e5b561e871179de4598954dd61a9f2f301fc0f,U-7214640f1f64,U-fb217707a491,289,16,PENDING,aa9295018c0a3ceb75fa7eabaabbc5ad867a407f3e315853e72e23575e910ce1,,,NOT_RUN,NOT_RUN,
U-fb217707a491,F00001,问题一的模型建立与求解 / 结果与机制解释,1,186,210,25,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-fb217707a491,09f49aee0168b3b6d036a0cbe7849c92a188e87c79e16e46ba763deb4472aa6a,U-b6c587f2dc92,U-d991425f019f,318,36,PENDING,306b022b33c10811f545f281978ca397e5de49d39e299eb89c664e1a794241ec,,,NOT_RUN,NOT_RUN,
U-d991425f019f,F00001,问题二的模型建立与求解,1,211,212,2,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-d991425f019f,b3a09b374e62642a126f3884925dc1ff33813928200b54f949be2ffdb4c5c6d3,U-fb217707a491,U-f1e62a593777,0,1,SKIPPED_PROTECTED,6553cddc35af650a90095cde44dbd808a011c3f07d63c753ea586bfac237d1c6,,,NOT_RUN,NOT_RUN,
U-f1e62a593777,F00001,问题二的模型建立与求解 / 模型建立,1,213,257,45,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-f1e62a593777,98376e4a32cbb86ef9f991d6f7e50f2ed1c012aa4228d8197b46fd5d1ef1896e,U-d991425f019f,U-b1bcaa2c520d,408,51,PENDING,3eea3d106cd7a75894e84a60b5230e1f5fa47a0f356d4df339990995b8eda438,,,NOT_RUN,NOT_RUN,
U-b1bcaa2c520d,F00001,问题二的模型建立与求解 / 情景结果与机制讨论,1,258,283,26,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-b1bcaa2c520d,8dc3fc3b7bfc195f42ad9157cfd0bb5fc0182ff33a3843b88d61f629719fb631,U-f1e62a593777,U-7f480a2afc64,469,42,PENDING,71b951cf66e78a5a677ebfed36f4b0856b7a6e8d48f0b46116815e793358f008,,,NOT_RUN,NOT_RUN,
U-7f480a2afc64,F00001,问题三的模型建立与求解,1,284,285,2,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-7f480a2afc64,2280075edff6cf7db04937241868e4bb0420db192c81fff805f0c01af4677e1a,U-b1bcaa2c520d,U-6155380cb66f,0,1,SKIPPED_PROTECTED,94c68e1b7ca2e75940599c49fa54483d4c183f64786528468f0676704ac833c7,,,NOT_RUN,NOT_RUN,
U-6155380cb66f,F00001,问题三的模型建立与求解 / 模型建立,1,286,300,15,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-6155380cb66f,3bc67c607de362a949423c479d07caf3cbf9be14490d4d4111316c98cd70fba6,U-7f480a2afc64,U-89a64dc325a2,57,6,PENDING,8b4a646ba1633f70efb89194429008494d770a7a296f5ca7700ad97cbfa5485a,,,NOT_RUN,NOT_RUN,
U-89a64dc325a2,F00001,问题三的模型建立与求解 / 求解与结果,1,301,329,29,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-89a64dc325a2,f92e1e6909b6685dc38958792e9e7cd12b5650f50c3312aadbe93f898c69b247,U-6155380cb66f,U-b5465182c7aa,386,59,PENDING,8f222e98d99e095d6e25b79fe61bcc1564d339404666b3f9ec052e83b883beb3,,,NOT_RUN,NOT_RUN,
U-b5465182c7aa,F00001,问题四的模型建立与求解,1,330,331,2,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-b5465182c7aa,e493804ac8f27fbfe6b77d08a167be636d18c11a33822f3b71b7b96ffe8bff56,U-89a64dc325a2,U-db7b49c17be6,0,1,SKIPPED_PROTECTED,a73a69564531a3633c4f2a117e1899172535a4abcb3409434f15bae9d6d1eac3,,,NOT_RUN,NOT_RUN,
U-db7b49c17be6,F00001,问题四的模型建立与求解 / 模型建立,1,332,333,2,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-db7b49c17be6,7ace762fc3a973038f9dc8d0f21029c3a3b970a1e4b11516613b8369ef511ed9,U-b5465182c7aa,U-95084a03a998,148,7,PENDING,2667bd9044ddcbf6ed871cae12bfa99929447de2efbfa7de163487a365a64c11,,,NOT_RUN,NOT_RUN,
U-95084a03a998,F00001,问题四的模型建立与求解 / 求解与结果,1,334,356,23,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-95084a03a998,1a8330dea5fed07aade6759f9c8df8f587d812292dc3fdb4dd6529e44fd27dc2,U-db7b49c17be6,U-12d30ebf3e5c,424,55,PENDING,72360a8d7fcc7f34eaf3039e43539315855de7547e0482cd349bf9ef821ad660,,,NOT_RUN,NOT_RUN,
U-12d30ebf3e5c,F00001,问题五的模型建立与求解,1,357,358,2,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-12d30ebf3e5c,5c65ec8a009a9418487d182deddfcc455ffdd98ced183da1bb6b2d88d8c6ab5a,U-95084a03a998,U-f6353b464560,0,1,SKIPPED_PROTECTED,e4af519f6ab0bdee575447415597d7f1c6fde93b6dbefc3c0ab07b869819b59d,,,NOT_RUN,NOT_RUN,
U-f6353b464560,F00001,问题五的模型建立与求解 / 模型建立,1,359,363,5,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-f6353b464560,41988762a64dec7b537ec5654a987cf71c6bbb969df1bbaa34a9d08fc6fe8a88,U-12d30ebf3e5c,U-11dff3242168,335,6,PENDING,3a4541e4eba0ad7ebdb4a8cb0beb728761a13868cf27660d306c00cb3e948fe2,,,NOT_RUN,NOT_RUN,
U-11dff3242168,F00001,问题五的模型建立与求解 / 求解与结果,1,364,404,41,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-11dff3242168,60723c5635f1847a7f19e0d9a2234e2582de714b92496a52cee79737501781d8,U-f6353b464560,U-ba3cabd45d13,447,88,PENDING,1aceb0c9d0f4229675283a31632467a2300efd7aa93430ddaf11624177033148,,,NOT_RUN,NOT_RUN,
U-ba3cabd45d13,F00001,模型的优缺点分析和优化,1,405,406,2,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-ba3cabd45d13,0c3f3220c826795f2f0a1cdfd43d234223bdc6903e9c1e288ddcc44f4fec8d84,U-11dff3242168,U-d7149da6462b,0,1,SKIPPED_PROTECTED,3b124753ebd553ea3ff49331f42e05fd5cb9865a3a77d0b92338ead2c72c956f,,,NOT_RUN,NOT_RUN,
U-d7149da6462b,F00001,模型的优缺点分析和优化 / 问题一模型的分析与改进,1,407,410,4,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-d7149da6462b,80bfcc33bdc74f13a6ff435a99c8c67a2d4a2854e7b5650728698bc644720c03,U-ba3cabd45d13,U-ae69c441cf02,472,22,PENDING,07599aab66ea8454dceba315bc6eaee9dda347efdc5bb12e4ea8e59d118a923b,,,NOT_RUN,NOT_RUN,
U-ae69c441cf02,F00001,模型的优缺点分析和优化 / 问题二模型的分析与改进,1,411,415,5,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-ae69c441cf02,b6157d6a50e5f28e420e39c1c64453be8892893eec14015c1b70ad94ebe32dbf,U-d7149da6462b,U-e681006b4335,437,7,PENDING,ebecdc8efd0e3a037b6ad7afc3a9dc970061727a57e4c8fa619c57876f4a5613,,,NOT_RUN,NOT_RUN,
U-e681006b4335,F00001,模型的优缺点分析和优化 / 问题三模型的分析与改进,1,416,420,5,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-e681006b4335,dd096258ba8d162051f7116c0b9a9f7cc2d820bb5437198a9bcc28013f959234,U-ae69c441cf02,U-29bed5d4287a,415,9,PENDING,24391458f9c7aac3947d947e83b5091e2841a55e191c7ebc4dcdbdbab8e72192,,,NOT_RUN,NOT_RUN,
U-29bed5d4287a,F00001,模型的优缺点分析和优化 / 问题四模型的分析与改进,1,421,425,5,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-29bed5d4287a,9234b2dd1992d640a22908d971075d18f7d7635c64952d969f290436152e6ef3,U-e681006b4335,U-3bd50e5e57d9,426,14,PENDING,d61b4dddf0b6f36a600299090371eb7ce7f3119c064e7e113ce503cfd7b72c8d,,,NOT_RUN,NOT_RUN,
U-3bd50e5e57d9,F00001,模型的优缺点分析和优化 / 问题五模型的分析与改进,1,426,430,5,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-3bd50e5e57d9,6a6a207c40b0d9262268416ea4c25c581f7c74607e753218c7f6edf4b7b1b68d,U-29bed5d4287a,U-3c07adb6d7bd,553,19,PENDING,fe53ad74914b5e700f550b2efa9c5ce0c868349965394437cea995ec56ad9b9b,,,NOT_RUN,NOT_RUN,
U-3c07adb6d7bd,F00001,参考文献,1,431,438,8,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-3c07adb6d7bd,7eeb444ee0407ba75085974b78cd6412abb97c92dcadd1a4b320bb443c3b8a79,U-3bd50e5e57d9,U-04e3b5c61b5f,2,8,PENDING,91e1ea0c368ec6a5457c5bbbb219ca43dd070a0e674b244bf9c6c26bbe2f10c2,,,NOT_RUN,NOT_RUN,
U-04e3b5c61b5f,F00001,问题一完整默认参数附表,1,439,475,37,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-04e3b5c61b5f,9197790f4b11b804be49f79388255fb7554a8965fc77907d4b034306b9f9c929,U-3c07adb6d7bd,U-00f3e84fef05,348,92,PENDING,be33010b823ba26b6467a242abcfc10dec459b43828b965d037f95c5cd426bd9,,,NOT_RUN,NOT_RUN,
U-00f3e84fef05,F00001,主要源代码,1,476,479,4,MODELING,MODELING,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,REWRITE,STRUCTURAL,NOT_RUN,U-00f3e84fef05,68ae21f2011ca73e9d5f96498faaa7eb7c14ad31ec1d0b30831a2753cdd9eb8a,U-04e3b5c61b5f,,0,3,SKIPPED_PROTECTED,02ba8dbf3fad3ac96a5ebd63bbe2dc2a15e1fec624d48f04df765a36cd5cc696,,,NOT_RUN,NOT_RUN,
